_id,name,retrieval,avg
ObjectId("5bff07e530cffe2e34d80dde"),001_0037_XiaomiRedmiNote4X.jpg,"[{"name":"001_0009_XiaomiRedmiNote4X.jpg","precision":1},{"name":"005_0006_XiaomiRedmiNote4X.jpg","precision":0},{"name":"011_0014_XiaomiRedmiNote4X.jpg","precision":0},{"name":"004_0014_XiaomiRedmiNote4X.jpg","precision":0},{"name":"011_0013_XiaomiRedmiNote4X.jpg","precision":0},{"name":"011_0015_XiaomiRedmiNote4X.jpg","precision":0},{"name":"005_0008_XiaomiRedmiNote4X.jpg","precision":0},{"name":"005_0007_XiaomiRedmiNote4X.jpg","precision":0},{"name":"004_0015_XiaomiRedmiNote4X.jpg","precision":0},{"name":"017_0011_XiaomiRedmiNote4X.jpg","precision":0},{"name":"023_0015_XiaomiRedmiNote4X.jpg","precision":0},{"name":"002_0004_XiaomiRedmiNote4X.jpg","precision":0},{"name":"023_0014_XiaomiRedmiNote4X.jpg","precision":0},{"name":"023_0013_XiaomiRedmiNote4X.jpg","precision":0},{"name":"002_0007_XiaomiRedmiNote4X.jpg","precision":0}]",1
ObjectId("5bff08ad30cffe2e34d80e02"),002_0045_XiaomiRedmiNote4X.jpg,"[{"name":"004_0008_XiaomiRedmiNote4X.jpg","precision":0},{"name":"016_0011_XiaomiRedmiNote4X.jpg","precision":0},{"name":"002_0006_XiaomiRedmiNote4X.jpg","precision":0.3333333333333333},{"name":"017_0012_XiaomiRedmiNote4X.jpg","precision":0},{"name":"023_0003_XiaomiRedmiNote4X.jpg","precision":0},{"name":"027_0003_XiaomiRedmiNote4X.jpg","precision":0},{"name":"025_0001_XiaomiRedmiNote4X.jpg","precision":0},{"name":"013_0009_XiaomiRedmiNote4X.jpg","precision":0},{"name":"027_0014_XiaomiRedmiNote4X.jpg","precision":0},{"name":"010_0006_XiaomiRedmiNote4X.jpg","precision":0},{"name":"025_0002_XiaomiRedmiNote4X.jpg","precision":0},{"name":"010_0007_XiaomiRedmiNote4X.jpg","precision":0},{"name":"023_0004_XiaomiRedmiNote4X.jpg","precision":0},{"name":"023_0005_XiaomiRedmiNote4X.jpg","precision":0},{"name":"002_0011_XiaomiRedmiNote4X.jpg","precision":0.13333333333333333}]",0.23333333333333334
ObjectId("5bff096a30cffe2e34d80e26"),003_0010_XiaomiRedmiNote4X.jpg,"[{"name":"003_0012_XiaomiRedmiNote4X.jpg","precision":1},{"name":"007_0008_XiaomiRedmiNote4X.jpg","precision":0},{"name":"028_0011_XiaomiRedmiNote4X.jpg","precision":0},{"name":"022_0005_XiaomiRedmiNote4X.jpg","precision":0},{"name":"012_0006_XiaomiRedmiNote4X.jpg","precision":0},{"name":"024_0004_XiaomiRedmiNote4X.jpg","precision":0},{"name":"028_0010_XiaomiRedmiNote4X.jpg","precision":0},{"name":"012_0007_XiaomiRedmiNote4X.jpg","precision":0},{"name":"026_0005_XiaomiRedmiNote4X.jpg","precision":0},{"name":"008_0012_XiaomiRedmiNote4X.jpg","precision":0},{"name":"007_0004_XiaomiRedmiNote4X.jpg","precision":0},{"name":"007_0009_XiaomiRedmiNote4X.jpg","precision":0},{"name":"028_0009_XiaomiRedmiNote4X.jpg","precision":0},{"name":"012_0012_XiaomiRedmiNote4X.jpg","precision":0},{"name":"006_0015_XiaomiRedmiNote4X.jpg","precision":0}]",1
ObjectId("5bff0a2930cffe2e34d80e4a"),004_0029_XiaomiRedmiNote4X.jpg,"[{"name":"023_0013_XiaomiRedmiNote4X.jpg","precision":0},{"name":"023_0014_XiaomiRedmiNote4X.jpg","precision":0},{"name":"010_0015_XiaomiRedmiNote4X.jpg","precision":0},{"name":"023_0015_XiaomiRedmiNote4X.jpg","precision":0},{"name":"005_0004_XiaomiRedmiNote4X.jpg","precision":0},{"name":"004_0013_XiaomiRedmiNote4X.jpg","precision":0.16666666666666666},{"name":"011_0015_XiaomiRedmiNote4X.jpg","precision":0},{"name":"010_0014_XiaomiRedmiNote4X.jpg","precision":0},{"name":"010_0013_XiaomiRedmiNote4X.jpg","precision":0},{"name":"005_0005_XiaomiRedmiNote4X.jpg","precision":0},{"name":"005_0007_XiaomiRedmiNote4X.jpg","precision":0},{"name":"019_0010_XiaomiRedmiNote4X.jpg","precision":0},{"name":"005_0003_XiaomiRedmiNote4X.jpg","precision":0},{"name":"019_0009_XiaomiRedmiNote4X.jpg","precision":0},{"name":"005_0008_XiaomiRedmiNote4X.jpg","precision":0}]",0.16666666666666666
ObjectId("5bff0ae630cffe2e34d80e6e"),005_0016_XiaomiRedmiNote4X.jpg,"[{"name":"005_0015_XiaomiRedmiNote4X.jpg","precision":1},{"name":"005_0013_XiaomiRedmiNote4X.jpg","precision":1},{"name":"005_0014_XiaomiRedmiNote4X.jpg","precision":1},{"name":"004_0006_XiaomiRedmiNote4X.jpg","precision":0},{"name":"004_0007_XiaomiRedmiNote4X.jpg","precision":0},{"name":"011_0006_XiaomiRedmiNote4X.jpg","precision":0},{"name":"011_0007_XiaomiRedmiNote4X.jpg","precision":0},{"name":"011_0004_XiaomiRedmiNote4X.jpg","precision":0},{"name":"011_0003_XiaomiRedmiNote4X.jpg","precision":0},{"name":"011_0005_XiaomiRedmiNote4X.jpg","precision":0},{"name":"011_0008_XiaomiRedmiNote4X.jpg","precision":0},{"name":"011_0010_XiaomiRedmiNote4X.jpg","precision":0},{"name":"011_0009_XiaomiRedmiNote4X.jpg","precision":0},{"name":"016_0010_XiaomiRedmiNote4X.jpg","precision":0},{"name":"019_0011_XiaomiRedmiNote4X.jpg","precision":0}]",1
ObjectId("5bff0ba930cffe2e34d80e92"),006_0015_XiaomiRedmiNote4X.jpg,"[{"name":"006_0011_XiaomiRedmiNote4X.jpg","precision":1},{"name":"006_0012_XiaomiRedmiNote4X.jpg","precision":1},{"name":"009_0014_XiaomiRedmiNote4X.jpg","precision":0},{"name":"009_0013_XiaomiRedmiNote4X.jpg","precision":0},{"name":"009_0008_XiaomiRedmiNote4X.jpg","precision":0},{"name":"009_0009_XiaomiRedmiNote4X.jpg","precision":0},{"name":"006_0009_XiaomiRedmiNote4X.jpg","precision":0.42857142857142855},{"name":"009_0010_XiaomiRedmiNote4X.jpg","precision":0},{"name":"006_0010_XiaomiRedmiNote4X.jpg","precision":0.4444444444444444},{"name":"007_0005_XiaomiRedmiNote4X.jpg","precision":0},{"name":"024_0007_XiaomiRedmiNote4X.jpg","precision":0},{"name":"008_0003_XiaomiRedmiNote4X.jpg","precision":0},{"name":"022_0013_XiaomiRedmiNote4X.jpg","precision":0},{"name":"020_0013_XiaomiRedmiNote4X.jpg","precision":0},{"name":"020_0015_XiaomiRedmiNote4X.jpg","precision":0}]",0.7182539682539681
ObjectId("5bff0c6730cffe2e34d80eb6"),007_0028_XiaomiRedmiNote4X.jpg,"[{"name":"008_0003_XiaomiRedmiNote4X.jpg","precision":0},{"name":"022_0013_XiaomiRedmiNote4X.jpg","precision":0},{"name":"007_0004_XiaomiRedmiNote4X.jpg","precision":0.3333333333333333},{"name":"006_0011_XiaomiRedmiNote4X.jpg","precision":0},{"name":"006_0012_XiaomiRedmiNote4X.jpg","precision":0},{"name":"006_0014_XiaomiRedmiNote4X.jpg","precision":0},{"name":"006_0015_XiaomiRedmiNote4X.jpg","precision":0},{"name":"006_0013_XiaomiRedmiNote4X.jpg","precision":0},{"name":"022_0005_XiaomiRedmiNote4X.jpg","precision":0},{"name":"009_0014_XiaomiRedmiNote4X.jpg","precision":0},{"name":"024_0007_XiaomiRedmiNote4X.jpg","precision":0},{"name":"008_0012_XiaomiRedmiNote4X.jpg","precision":0},{"name":"009_0013_XiaomiRedmiNote4X.jpg","precision":0},{"name":"006_0003_XiaomiRedmiNote4X.jpg","precision":0},{"name":"006_0009_XiaomiRedmiNote4X.jpg","precision":0}]",0.3333333333333333
ObjectId("5bff0d2230cffe2e34d80eda"),008_0062_XiaomiRedmiNote4X.jpg,"[{"name":"017_0006_XiaomiRedmiNote4X.jpg","precision":0},{"name":"024_0014_XiaomiRedmiNote4X.jpg","precision":0},{"name":"018_0013_XiaomiRedmiNote4X.jpg","precision":0},{"name":"018_0012_XiaomiRedmiNote4X.jpg","precision":0},{"name":"017_0007_XiaomiRedmiNote4X.jpg","precision":0},{"name":"013_0007_XiaomiRedmiNote4X.jpg","precision":0},{"name":"002_0009_XiaomiRedmiNote4X.jpg","precision":0},{"name":"011_0005_XiaomiRedmiNote4X.jpg","precision":0},{"name":"011_0003_XiaomiRedmiNote4X.jpg","precision":0},{"name":"011_0007_XiaomiRedmiNote4X.jpg","precision":0},{"name":"011_0004_XiaomiRedmiNote4X.jpg","precision":0},{"name":"024_0005_XiaomiRedmiNote4X.jpg","precision":0},{"name":"019_0011_XiaomiRedmiNote4X.jpg","precision":0},{"name":"001_0002_XiaomiRedmiNote4X.jpg","precision":0},{"name":"019_0012_XiaomiRedmiNote4X.jpg","precision":0}]",0
ObjectId("5bff0de530cffe2e34d80efe"),009_0015_XiaomiRedmiNote4X.jpg,"[{"name":"009_0012_XiaomiRedmiNote4X.jpg","precision":1},{"name":"009_0011_XiaomiRedmiNote4X.jpg","precision":1},{"name":"022_0008_XiaomiRedmiNote4X.jpg","precision":0},{"name":"009_0015_XiaomiRedmiNote4X.jpg","precision":0.75},{"name":"006_0010_XiaomiRedmiNote4X.jpg","precision":0},{"name":"007_0005_XiaomiRedmiNote4X.jpg","precision":0},{"name":"009_0010_XiaomiRedmiNote4X.jpg","precision":0.5714285714285714},{"name":"006_0009_XiaomiRedmiNote4X.jpg","precision":0},{"name":"009_0006_XiaomiRedmiNote4X.jpg","precision":0.5555555555555556},{"name":"009_0013_XiaomiRedmiNote4X.jpg","precision":0.6},{"name":"009_0009_XiaomiRedmiNote4X.jpg","precision":0.6363636363636364},{"name":"009_0008_XiaomiRedmiNote4X.jpg","precision":0.6666666666666666},{"name":"020_0013_XiaomiRedmiNote4X.jpg","precision":0},{"name":"020_0014_XiaomiRedmiNote4X.jpg","precision":0},{"name":"009_0014_XiaomiRedmiNote4X.jpg","precision":0.6}]",0.7088904922238255
ObjectId("5bff0eb330cffe2e34d80f22"),010_0008_XiaomiRedmiNote4X.jpg,"[{"name":"010_0006_XiaomiRedmiNote4X.jpg","precision":1},{"name":"010_0007_XiaomiRedmiNote4X.jpg","precision":1},{"name":"027_0014_XiaomiRedmiNote4X.jpg","precision":0},{"name":"010_0002_XiaomiRedmiNote4X.jpg","precision":0.75},{"name":"010_0001_XiaomiRedmiNote4X.jpg","precision":0.8},{"name":"010_0003_XiaomiRedmiNote4X.jpg","precision":0.8333333333333334},{"name":"016_0013_XiaomiRedmiNote4X.jpg","precision":0},{"name":"010_0004_XiaomiRedmiNote4X.jpg","precision":0.75},{"name":"027_0005_XiaomiRedmiNote4X.jpg","precision":0},{"name":"010_0005_XiaomiRedmiNote4X.jpg","precision":0.7},{"name":"027_0011_XiaomiRedmiNote4X.jpg","precision":0},{"name":"027_0012_XiaomiRedmiNote4X.jpg","precision":0},{"name":"016_0011_XiaomiRedmiNote4X.jpg","precision":0},{"name":"013_0009_XiaomiRedmiNote4X.jpg","precision":0},{"name":"029_0004_XiaomiRedmiNote4X.jpg","precision":0}]",0.8333333333333333
